stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202502,JP,1212219099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수입,6.21,139
202502,JP,1604191090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,22.57,504
202502,JP,1604199090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수출,274.65,5883
202502,JP,1604199090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,671.071,7974
202502,JP,1604201000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선페이스트,수입,9.82,64
202502,JP,1604202000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선마리네이드,수입,300,4075
202502,JP,1604203000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선소시지,수입,2.6,52
202502,JP,1604204010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수출,23420,140768
202502,JP,1604204010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수입,114.218,1083
202502,JP,1604204090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수출,35071.6,91371
202502,JP,1604204090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수입,66630.833,348585
202502,JP,1604209000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수출,17462.75,210213
202502,JP,1604209000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,6674.225,94408
202502,JP,1212212010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수출,52989.6,701985
202502,JP,1212211090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(기타)(식용의 것),수입,4.394,165
202502,JP,1212212020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(염장한 것)(식용의 것),수출,67190,204333
202502,JP,1212212030,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(냉장한 것)(식용의 것),수출,18,104
202502,JP,1212213010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(건조한 것)(식용의 것),수출,133600,1540076
